gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
STK24,CKD,0.0018831517,0.349471714573385,2956,300,1742
HS6ST1,CKD,0.0018816729,0.4270341611663481,2562,300,1743
RBM17,CKD,0.001874008,0.40631376216830534,2655,300,1744
SLC25A29,CKD,0.0018702939,0.6994909814295174,1786,300,1745
SOCS3,CKD,0.001870247,0.8452713966469529,1562,300,1746
PMM1,CKD,0.0018697617,0.41585023538349386,2609,300,1747
PPP1R16A,CKD,0.0018670834,0.7119277512817862,1760,300,1748
PTEN,CKD,0.0018620517,0.3762120688204038,2794,300,1749
HAX1,CKD,0.0018586864,0.6010857466983939,2006,300,1750
EIF3I,CKD,0.0018565787,0.586853682519634,2041,300,1751
TMEM204,CKD,0.0018558216,0.3737270363421932,2807,300,1752
GIPC1,CKD,0.0018548926,0.5415204484433315,2145,300,1753
MEAF6,CKD,0.0018530025,0.6500753477568405,1883,300,1754
MEF2A,CKD,0.0018525054,0.586033253241207,2043,300,1755
DECR1,CKD,0.0018508125,1.295476355718891,1184,300,1756
STX7,CKD,0.0018496084,0.36925027562653934,2834,300,1757
DCDC2,CKD,0.0018471368,1.4880280751430244,1088,300,1758
ADD1,CKD,0.0018467841,0.3895034420005772,2729,300,1759
PRDX6,CKD,0.0018461698,7.657220213770574,427,300,1760
CFDP1,CKD,0.0018455132,0.8112754315983638,1608,300,1761
HSPA5,CKD,0.001845513,5.56602695291552,496,300,1762
CGGBP1,CKD,0.0018454908,0.3995050400631018,2685,300,1763
SYNGR1,CKD,0.001844148,0.41943871297444807,2597,300,1764
GPR160,CKD,0.0018421144,0.37815373359080773,2780,300,1765
RAB1A,CKD,0.0018411722,0.8356277822414027,1577,300,1766
CLDN8,CKD,0.0018406304,1.4506257584136089,1104,300,1767
RPN1,CKD,0.0018399855,0.6859784609425742,1808,300,1768
TXNDC17,CKD,0.0018391347,2.2566633554354376,839,300,1769
TSPAN3,CKD,0.0018388933,0.7051368287607979,1776,300,1770
SELENOT,CKD,0.0018380107,0.8564861591370397,1545,300,1771
PLAC9,CKD,0.0018379559,0.9185517598023403,1472,300,1772
DSG2,CKD,0.0018378597,1.0906655835832189,1313,300,1773
NR4A1,CKD,0.0018349973,7.613591247262781,429,300,1774
NPR3,CKD,0.001833872,0.4994115273720509,2279,300,1775
FAM200B,CKD,0.0018331665,0.8928831839019769,1498,300,1776
REXO2,CKD,0.0018327278,0.8855573709119752,1507,300,1777
PAPPA,CKD,0.0018307786,0.4112994333080072,2625,300,1778
PLPP1,CKD,0.0018304302,1.4839153853305747,1092,300,1779
SLC26A7,CKD,0.001827942,11.259490106948562,347,300,1780
7SK.2,CKD,0.0018257699,0.4826025685591772,2332,300,1781
DNAJC3,CKD,0.001825762,0.4231084996232173,2580,300,1782
MTDH,CKD,0.0018254406,0.8052687873321176,1616,300,1783
EZR,CKD,0.0018252115,3.469840081731056,648,300,1784
ANK3,CKD,0.0018229074,0.8917487945487641,1501,300,1785
EXOSC7,CKD,0.0018202935,0.8364147465917844,1575,300,1786
ABRACL,CKD,0.0018201338,0.5999913329439549,2007,300,1787
FAM24B,CKD,0.0018190257,1.862025257886162,947,300,1788
SPTAN1,CKD,0.0018163115,0.748238481030375,1697,300,1789
HLA-DPA1,CKD,0.0018158463,41.325117039371904,161,300,1790
MRPL21,CKD,0.0018122194,0.37676009815507183,2790,300,1791
ARF4,CKD,0.001811697,1.620633429513385,1029,300,1792
EMX2,CKD,0.0018110037,2.1462095750239154,862,300,1793
RPN2,CKD,0.0018109856,0.9467676960984188,1440,300,1794
COPRS,CKD,0.0018089301,1.0757301094402703,1323,300,1795
RNF10,CKD,0.0018084224,0.6414973587468977,1900,300,1796
SAR1B,CKD,0.0018070891,0.39090349700031146,2724,300,1797
HMGCS1,CKD,0.001806643,0.35327263730956937,2928,300,1798
EBPL,CKD,0.0018065932,0.38929706890529675,2732,300,1799
LST1,CKD,0.0018029201,2.8700870772059,723,300,1800
STAU1,CKD,0.0018021456,0.4363262586488633,2517,300,1801
SNX6,CKD,0.0018012589,0.8145357401547911,1601,300,1802
SETX,CKD,0.0017995503,0.3529766450766223,2930,300,1803
PPAP2B,CKD,0.0017956917,1.529166020129503,1072,300,1804
HSPD1,CKD,0.001795649,4.021441402920763,602,300,1805
ARHGAP18,CKD,0.0017953462,0.7369322990882179,1714,300,1806
NUPR1,CKD,0.0017952529,1.9220500567384042,920,300,1807
TSPAN7,CKD,0.0017945669,0.49177509121319807,2303,300,1808
HIBCH,CKD,0.001793315,0.6558888105209543,1869,300,1809
QPRT,CKD,0.0017880468,0.6328740825028939,1929,300,1810
SLC6A6,CKD,0.0017879566,0.5305905834583452,2173,300,1811
MRPS34,CKD,0.0017844419,0.9304786773719533,1461,300,1812
MT1M,CKD,0.0017843106,8.062684682156798,417,300,1813
RETREG1,CKD,0.0017755004,0.3985589377237823,2692,300,1814
RCN2,CKD,0.0017753617,0.8624147940721606,1534,300,1815
COMTD1,CKD,0.0017751235,0.8189915241285888,1594,300,1816
PCNA,CKD,0.0017726298,0.3690543199961968,2838,300,1817
TSPAN6,CKD,0.0017706339,0.7804924712951247,1649,300,1818
MTX2,CKD,0.0017683835,0.654650861456978,1871,300,1819
PRMT2,CKD,0.0017661955,0.3552347919995546,2913,300,1820
H1FX,CKD,0.0017659827,0.9553666781733144,1429,300,1821
RDH11,CKD,0.0017659642,0.4090088121690031,2641,300,1822
ANP32A,CKD,0.0017648857,0.6472806710230694,1890,300,1823
CLCN3,CKD,0.0017620567,0.7030229457646178,1781,300,1824
FKBP4,CKD,0.0017613898,0.6691550009922129,1841,300,1825
ARF5,CKD,0.0017612107,1.1095156663284151,1299,300,1826
SNRPB2,CKD,0.0017606559,0.838968579963512,1570,300,1827
MRPL4,CKD,0.0017603592,0.5597076185706603,2104,300,1828
HIP1R,CKD,0.0017599654,0.40959180558729846,2635,300,1829
XRCC5,CKD,0.0017595111,0.8881172368468602,1503,300,1830
TUBB4B,CKD,0.0017594453,3.324850298500291,664,300,1831
IGFBP6,CKD,0.0017567476,13.449609445114287,305,300,1832
RNASEH2C,CKD,0.0017565711,0.8450118880046547,1563,300,1833
IL1RL1,CKD,0.0017565542,2.591430738366446,775,300,1834
CST6,CKD,0.0017554566,1.2829431793075528,1195,300,1835
MRPL19,CKD,0.0017522211,0.4220957622725439,2588,300,1836
SEC62,CKD,0.0017509866,3.7732506645633253,622,300,1837
TCEB2,CKD,0.0017497003,6.610428634206683,458,300,1838
LRP2,CKD,0.0017494526,3.3719774534086713,659,300,1839
SOCS1,CKD,0.0017477502,0.36707010237132637,2852,300,1840
PSMA1,CKD,0.0017477089,0.9115615686438232,1477,300,1841
UBXN1,CKD,0.0017455415,0.9637789366793099,1418,300,1842
APOPT1,CKD,0.0017442489,0.3451552084279183,2987,300,1843
MRPS23,CKD,0.001743508,0.39187395665652874,2721,300,1844
EIF4H,CKD,0.0017426868,0.509580245742431,2250,300,1845
ANKRD12,CKD,0.0017416801,0.5380301360917494,2150,300,1846
RNASET2,CKD,0.0017405562,0.6438135750942094,1896,300,1847
MME,CKD,0.0017391946,2.131224887815658,867,300,1848
TMEM258,CKD,0.0017389157,4.757422654404079,545,300,1849
ZNF638,CKD,0.0017383319,0.48777165899885855,2314,300,1850
PHLDB2,CKD,0.0017377011,0.38074861013990335,2774,300,1851
PRR13,CKD,0.0017343201,2.6708949519587737,762,300,1852
SORBS2,CKD,0.0017333028,0.4576426817441889,2430,300,1853
FAM120A,CKD,0.0017326011,0.6331041401600428,1927,300,1854
DHRS4L2,CKD,0.0017296716,0.8385712457967675,1571,300,1855
SUCLG2,CKD,0.0017292215,0.6144779142033343,1981,300,1856
C11orf1,CKD,0.0017291214,0.38480116324031255,2759,300,1857
AP1S1,CKD,0.0017283539,0.46762354008133367,2394,300,1858
RPL31,CKD,0.0017265992,2.928008114777051,712,300,1859
PHB2,CKD,0.0017247715,0.8748819240766351,1515,300,1860
SSR1,CKD,0.0017219014,0.6225573446443415,1957,300,1861
APRT,CKD,0.0017208811,2.5921977493655612,774,300,1862
AZGP1,CKD,0.0017208012,0.3733969789871734,2809,300,1863
GPNMB,CKD,0.0017206261,1.2431904112635768,1219,300,1864
RRAD,CKD,0.0017187137,2.250464119418629,842,300,1865
B4GALT1,CKD,0.0017149784,1.2672974366495942,1207,300,1866
SLC25A1,CKD,0.0017148585,0.3512427796444295,2940,300,1867
PDAP1,CKD,0.0017144596,0.43340662607596064,2526,300,1868
NCOA7,CKD,0.0017134089,1.127469040074175,1290,300,1869
HIPK2,CKD,0.0017132733,1.787174484553804,970,300,1870
SDCBP,CKD,0.0017131845,1.4865294599717147,1089,300,1871
CARHSP1,CKD,0.0017131112,1.4122432946888421,1123,300,1872
OBSL1,CKD,0.001713042,0.4998227257841365,2278,300,1873
CACYBP,CKD,0.001712999,0.5593914906195493,2105,300,1874
ATP6V1A,CKD,0.0017091986,1.7449209715032852,986,300,1875
PDE4D,CKD,0.0017079863,0.4296688294761595,2551,300,1876
RALBP1,CKD,0.0017059904,2.002950850451744,904,300,1877
CHD2,CKD,0.0017048474,0.3700369674163279,2827,300,1878
AGRN,CKD,0.0017032081,1.2337118332061712,1223,300,1879
LARP7,CKD,0.001703128,0.3493760356664878,2957,300,1880
RIDA,CKD,0.0017025971,0.9885866836451378,1399,300,1881
SDHA,CKD,0.001702556,0.8222013420828351,1591,300,1882
KRT7,CKD,0.0017021495,22.81928219640675,233,300,1883
SLC8A1,CKD,0.0017016792,14.882048979094545,287,300,1884
PPIG,CKD,0.0017012097,0.7865626490503216,1640,300,1885
ATP6AP1,CKD,0.0017010972,1.0275129272646983,1364,300,1886
USP34,CKD,0.0017004843,0.3619806642941247,2878,300,1887
CD34,CKD,0.0016999906,0.47165775970614177,2378,300,1888
CCL5,CKD,0.0016976593,2.2770113294091643,838,300,1889
NCKAP1,CKD,0.0016965995,0.5491963498726273,2126,300,1890
NAT8,CKD,0.0016959719,9.970441304062511,377,300,1891
TPM4,CKD,0.0016955495,2.638919992837569,767,300,1892
ERGIC3,CKD,0.0016949958,0.5477459682019455,2130,300,1893
NUTF2,CKD,0.0016919973,0.40705526705086587,2651,300,1894
PLVAP,CKD,0.0016873394,1.2308220218900014,1225,300,1895
EMCN,CKD,0.0016858223,16.837115630871097,268,300,1896
ANPEP,CKD,0.0016840063,1.7738004210500646,976,300,1897
GSTA2,CKD,0.0016812913,11.42388289674458,343,300,1898
PAPOLA,CKD,0.001681239,0.7990214263001099,1624,300,1899
XRN2,CKD,0.0016806019,0.4415942994061654,2492,300,1900
SNX5,CKD,0.001677435,0.3890160521785173,2734,300,1901
FAM96A,CKD,0.0016764001,0.6300720846529669,1935,300,1902
TRAPPC2L,CKD,0.0016756445,0.8149114750984023,1600,300,1903
YTHDC1,CKD,0.00167124,0.3687202935510044,2840,300,1904
LIMS1,CKD,0.0016702996,0.5896021033445522,2029,300,1905
CLDN16,CKD,0.0016693138,7.838750967828369,421,300,1906
ATP6V0D1,CKD,0.0016684236,0.7876827520578658,1639,300,1907
UBE2M,CKD,0.0016682792,0.8477922217954759,1557,300,1908
PYCARD,CKD,0.0016677964,0.5007974746245856,2275,300,1909
TUBA1C,CKD,0.0016650415,1.7024176814793541,1004,300,1910
FKBP8,CKD,0.0016647725,1.060957707349121,1340,300,1911
ANKRD9,CKD,0.0016646817,0.5701920947103853,2079,300,1912
GTF3C6,CKD,0.0016642807,1.1978538972067623,1247,300,1913
HIGD1A,CKD,0.0016608628,4.43536476313677,572,300,1914
C12orf57,CKD,0.0016594896,2.319407210717745,827,300,1915
EMX1,CKD,0.0016591966,1.9929500984327297,907,300,1916
TMCO1,CKD,0.001658601,1.8534253687879572,951,300,1917
MAP4,CKD,0.0016523942,0.4602950688422306,2418,300,1918
CLCN5,CKD,0.0016507512,1.210139812803025,1236,300,1919
PMVK,CKD,0.001650497,0.5734939778441726,2071,300,1920
HLA-DMA,CKD,0.001647216,1.5471034036512055,1059,300,1921
NENF,CKD,0.0016469304,2.5248290133627016,788,300,1922
GPR116,CKD,0.0016466745,2.4604103880963413,799,300,1923
SCP2,CKD,0.0016443771,2.6909673332394455,756,300,1924
SDF2,CKD,0.0016435173,0.35163378839912773,2938,300,1925
GSPT1,CKD,0.0016422461,0.4800284624672948,2343,300,1926
ATRX,CKD,0.0016406915,1.016612198617067,1373,300,1927
ATXN10,CKD,0.0016406701,0.3453300340001862,2986,300,1928
NOSIP,CKD,0.001638944,0.36763150762977,2849,300,1929
KCNJ1,CKD,0.0016373327,3.509929009288215,647,300,1930
TPGS1,CKD,0.0016356636,0.38022711215656657,2775,300,1931
RAC1,CKD,0.0016336307,3.7163632654115872,630,300,1932
PGRMC1,CKD,0.0016303188,2.032186716576134,900,300,1933
POLR2I,CKD,0.0016302406,1.7749327918258495,974,300,1934
LGMN,CKD,0.0016291512,0.8539939156115407,1551,300,1935
MNDA,CKD,0.0016276407,0.6213726778011651,1965,300,1936
MAF1,CKD,0.0016270675,0.43763702385005765,2510,300,1937
JOSD2,CKD,0.0016259907,0.3634545917952431,2871,300,1938
BTG3,CKD,0.0016239773,0.8342970548513081,1579,300,1939
SLC43A2,CKD,0.0016228645,0.6172691393085612,1975,300,1940
ELOC,CKD,0.0016208409,0.9853830931760168,1402,300,1941
PGLS,CKD,0.00161957,1.086480719479548,1317,300,1942
CLMN,CKD,0.0016190875,0.49835190750436065,2285,300,1943
ARPC1B,CKD,0.0016185924,1.3621006092650167,1153,300,1944
ABHD14B,CKD,0.001615293,0.535503269969477,2160,300,1945
HLA-DQB1,CKD,0.0016142521,5.167808776305052,521,300,1946
YIF1A,CKD,0.0016115886,0.5855304658745997,2044,300,1947
MEF2C,CKD,0.0016093251,0.6965408271202396,1791,300,1948
RAB34,CKD,0.0016068908,0.518130702175077,2227,300,1949
SNCG,CKD,0.0016068108,0.8965078319906956,1496,300,1950
PLEKHA1,CKD,0.0016065135,0.43226743725789313,2539,300,1951
FSTL3,CKD,0.0016064349,1.589124984149886,1043,300,1952
TMEM248,CKD,0.0016062107,0.3963618816390362,2701,300,1953
SSU72,CKD,0.0016032843,1.1427150758889233,1282,300,1954
DERL2,CKD,0.0016032385,0.34751946233207126,2970,300,1955
MRPS25,CKD,0.001603064,0.5122145532669309,2243,300,1956
SNF8,CKD,0.0016020734,0.6282341910499593,1946,300,1957
MVP,CKD,0.0016003737,0.3927820771197419,2717,300,1958
LIMCH1,CKD,0.0015993685,0.5322887775803848,2167,300,1959
G3BP1,CKD,0.0015974242,0.4751812182558463,2362,300,1960
ADGRF5,CKD,0.0015967526,2.7671008133540527,744,300,1961
FCER1G,CKD,0.0015967466,3.40218885624846,656,300,1962
UBE2D3,CKD,0.0015945222,1.6368167191035514,1022,300,1963
GINM1,CKD,0.0015936901,0.8970701752445339,1494,300,1964
PTPRG,CKD,0.0015934184,0.35979854181503645,2889,300,1965
TMEM243,CKD,0.0015931268,0.42197092212731774,2589,300,1966
SPON2,CKD,0.0015869384,0.677151510992911,1824,300,1967
CD37,CKD,0.0015857627,0.5221228364375796,2212,300,1968
HSPA1A,CKD,0.0015850168,95.97700579468905,103,300,1969
NONO,CKD,0.0015848647,0.49312104148792457,2298,300,1970
SCCPDH,CKD,0.0015832771,0.6184142267887092,1974,300,1971
BCL2L1,CKD,0.001582931,0.44459861604402046,2472,300,1972
COL4A3,CKD,0.0015817983,0.5377250557850861,2152,300,1973
P4HTM,CKD,0.0015797502,0.3591648983110295,2892,300,1974
CDH1,CKD,0.0015790348,0.7825484748174402,1645,300,1975
MACF1,CKD,0.0015781273,1.1434747929702915,1281,300,1976
SDF4,CKD,0.0015771174,0.4282776212346897,2560,300,1977
PLS3,CKD,0.0015759092,1.234648919298306,1222,300,1978
COL4A2,CKD,0.0015758335,1.2722073684219257,1202,300,1979
RGS3,CKD,0.0015737909,0.3479370224765828,2965,300,1980
AGTRAP,CKD,0.0015716448,0.3727057058086467,2812,300,1981
LINC00671,CKD,0.0015699461,0.6538706375745876,1875,300,1982
PLAAT4,CKD,0.0015656768,0.6737165181797465,1834,300,1983
ALB,CKD,0.0015653826,6.2623308169140905,472,300,1984
ITGB1BP1,CKD,0.0015630937,0.4439890874399466,2473,300,1985
GTF3A,CKD,0.0015604035,0.3893575565478811,2730,300,1986
HECTD1,CKD,0.0015601078,0.5337005273028778,2164,300,1987
SFPQ,CKD,0.001559205,1.5125440134189372,1076,300,1988
BCAP29,CKD,0.0015584419,0.3892601816542545,2733,300,1989
ARF6,CKD,0.0015582517,0.7456871555947424,1702,300,1990
RSRC2,CKD,0.0015570236,0.5843286719711255,2048,300,1991
SYNGR2,CKD,0.0015569014,0.4827179081216912,2329,300,1992
SCD5,CKD,0.0015521342,0.7148342375219923,1756,300,1993
ELF3,CKD,0.0015516616,1.8260216685871142,958,300,1994
CCT4,CKD,0.0015474776,0.7953887856381552,1629,300,1995
HADHB,CKD,0.0015468736,2.4614369082192966,798,300,1996
CCNB1IP1,CKD,0.0015462831,0.4103410527902427,2632,300,1997
SCNN1B,CKD,0.0015437435,0.8023760907306368,1619,300,1998
ATP1B3,CKD,0.0015435909,3.804435138448547,618,300,1999
TRIP6,CKD,0.0015422341,0.3521791117418737,2933,300,2000
BOD1L1,CKD,0.001541028,0.3899417911294789,2727,300,2001
TAF1D,CKD,0.0015407655,0.5258623058729999,2191,300,2002
COA5,CKD,0.0015377571,0.5234373582805334,2203,300,2003
MIR22HG,CKD,0.001535801,0.42843294865086645,2558,300,2004
TMPRSS2,CKD,0.0015335009,0.5377018152161404,2153,300,2005
RAP1A,CKD,0.0015329358,0.4238037175805679,2576,300,2006
TUBA1A,CKD,0.0015324032,1.4762845382156944,1094,300,2007
SH3GLB1,CKD,0.0015313458,0.4759309925481978,2357,300,2008
GMDS,CKD,0.0015295903,0.43442442981585655,2521,300,2009
FZD4,CKD,0.0015284274,0.35603363246052366,2907,300,2010
SNORA76,CKD,0.0015274478,0.4189733844108661,2602,300,2011
LSM8,CKD,0.0015269014,0.47870860803573456,2344,300,2012
HRSP12,CKD,0.001524074,0.7958504634872399,1627,300,2013
C5orf15,CKD,0.0015215287,0.4383487277772402,2508,300,2014
ASAP2,CKD,0.0015209978,0.4374158213014927,2511,300,2015
PLGRKT,CKD,0.0015203961,0.4078563348188621,2646,300,2016
UGP2,CKD,0.0015189584,0.6919781392335927,1798,300,2017
SUMO3,CKD,0.0015178429,0.42852493632258837,2555,300,2018
NUDT16,CKD,0.0015170278,0.3868646704909398,2747,300,2019
RSL24D1,CKD,0.0015163698,1.4579623114370248,1101,300,2020
MYO9A,CKD,0.0015159582,0.4034625858806118,2669,300,2021
CMBL,CKD,0.0015141789,1.536665186424077,1065,300,2022
ENSA,CKD,0.0015133062,0.7771784749885751,1660,300,2023
HOXB2,CKD,0.0015125048,0.4074675003409676,2649,300,2024
TMEM256,CKD,0.0015112236,1.2886015664760866,1189,300,2025
PDIA6,CKD,0.0015107477,1.9196790381352344,922,300,2026
NAPSA,CKD,0.0015078459,0.7185467790943981,1753,300,2027
MIDN,CKD,0.0015055593,0.7599105018154192,1683,300,2028
COTL1,CKD,0.0015047085,3.419865507321151,655,300,2029
PERP,CKD,0.0015038053,1.2075322960276733,1240,300,2030
SFT2D1,CKD,0.0015015814,1.1963086782893422,1249,300,2031
EMC10,CKD,0.0015013074,0.6922146420384556,1797,300,2032
SERP1,CKD,0.0015009034,2.2201231660476646,845,300,2033
ZNF106,CKD,0.0014999802,0.38844016196007397,2737,300,2034
ERI3,CKD,0.0014975425,0.34306981892651145,2995,300,2035
PFN2,CKD,0.0014974494,1.0528220353523685,1344,300,2036
ZCRB1,CKD,0.001494885,0.47869790369028764,2345,300,2037
HPN,CKD,0.0014915114,0.8156606421308227,1599,300,2038
SMIM24,CKD,0.0014890124,2.9259265674047246,713,300,2039
FBXL5,CKD,0.0014887294,0.5233536872832514,2204,300,2040
GS1-251I9.4,CKD,0.0014879503,0.36124227896308486,2884,300,2041
PSMG2,CKD,0.0014844482,0.7110438957711935,1764,300,2042
NOL7,CKD,0.0014839703,0.5844216193440129,2047,300,2043
MRPL43,CKD,0.0014830926,0.8384704419791746,1572,300,2044
TUSC2,CKD,0.0014776981,0.42642970494206867,2566,300,2045
PDCD10,CKD,0.0014749462,0.5186158604489505,2226,300,2046
ZNF207,CKD,0.0014744772,0.5290786637158367,2180,300,2047
ASAH1,CKD,0.001473724,3.9658009315867293,610,300,2048
SF3B14,CKD,0.0014692011,1.1767186249293498,1263,300,2049
SLC25A11,CKD,0.0014684089,0.6538884000831755,1874,300,2050
IPO7,CKD,0.0014678541,0.3996652959017193,2683,300,2051
MTCH1,CKD,0.0014621352,0.929081800623541,1462,300,2052
RTN3,CKD,0.0014614707,1.2102690802264462,1235,300,2053
TFRC,CKD,0.0014590767,0.3504599460754278,2950,300,2054
VEGFA,CKD,0.0014580506,1.6983610539168101,1005,300,2055
MYO1C,CKD,0.0014544763,0.4439045208215733,2474,300,2056
POLR2J,CKD,0.0014543987,1.3238747550657637,1172,300,2057
ADH5,CKD,0.0014539914,0.944237458677228,1442,300,2058
PAK2,CKD,0.0014539182,0.4330045598649806,2529,300,2059
COQ4,CKD,0.0014538653,0.43879896059691037,2505,300,2060
IARS2,CKD,0.0014535029,0.3474496071285502,2971,300,2061
TMEM61,CKD,0.0014493575,0.5684247621722953,2083,300,2062
SHMT1,CKD,0.0014407339,0.6379260389866983,1907,300,2063
BICC1,CKD,0.0014405719,1.5428141618856799,1060,300,2064
TIPARP,CKD,0.0014393766,0.4988445521807884,2283,300,2065
EVA1B,CKD,0.0014369778,0.5378144246796988,2151,300,2066
SERPINB1,CKD,0.001436621,0.45924836282463277,2424,300,2067
NPDC1,CKD,0.0014351929,0.6681220035179963,1844,300,2068
ZFAND6,CKD,0.0014351589,0.5479651308965792,2128,300,2069
TCF25,CKD,0.001434373,0.6286593231488642,1943,300,2070
ISCA2,CKD,0.0014329127,0.5124241480329977,2241,300,2071
MRPL32,CKD,0.0014320249,0.48109679266705324,2341,300,2072
RAB14,CKD,0.0014283989,0.6356691329981048,1918,300,2073
FECH,CKD,0.001428217,0.3856415098089383,2751,300,2074
LITAF,CKD,0.0014268833,2.105869143497614,872,300,2075
PTPRF,CKD,0.0014252933,0.45369827664290097,2446,300,2076
CMPK1,CKD,0.0014241835,0.5365867404681115,2157,300,2077
THUMPD1,CKD,0.0014219023,0.38550509852284265,2753,300,2078
H1F0,CKD,0.001419815,0.4567374234822164,2435,300,2079
COX11,CKD,0.001418181,0.37105997226898235,2822,300,2080
TSG101,CKD,0.0014181123,0.4535911338041976,2447,300,2081
TAX1BP1,CKD,0.0014173044,1.0761404583781267,1322,300,2082
TAF7,CKD,0.001416861,0.470818881875235,2382,300,2083
SERTAD1,CKD,0.0014158029,1.4918044944622246,1084,300,2084
GLYAT,CKD,0.001415553,1.02346187767759,1369,300,2085
PPM1G,CKD,0.0014135652,0.35422628272159423,2919,300,2086
SMCO4,CKD,0.0014092342,0.42884385345259046,2554,300,2087
DPEP1,CKD,0.0014087679,2.4157653814163016,809,300,2088
RAB5C,CKD,0.0014076247,0.7891872391464729,1635,300,2089
HADHA,CKD,0.0014075211,0.8336116967691192,1580,300,2090
PDLIM1,CKD,0.00140446,0.5566665182357502,2113,300,2091
SNRPN,CKD,0.0014042536,1.913926543574024,924,300,2092
CASC4,CKD,0.0014042098,0.42092903720131425,2590,300,2093
TRBC2,CKD,0.0014034908,0.5969495920012825,2013,300,2094
ATP2B1,CKD,0.0014023108,0.34695283953101314,2975,300,2095
PTGES2,CKD,0.0014001833,0.37155102149704006,2818,300,2096
EIF1B,CKD,0.0013986883,1.8831575383963888,938,300,2097
TP53TG1,CKD,0.001397837,0.403043695120992,2672,300,2098
ZMYND11,CKD,0.00139715,0.35739962445865764,2902,300,2099
IFNAR1,CKD,0.0013967495,0.3823393297698802,2768,300,2100
PFKP,CKD,0.0013964688,0.3680534874071261,2848,300,2101
TATDN1,CKD,0.0013943665,0.509677491425165,2249,300,2102
PKN2,CKD,0.0013931458,0.47274212728688625,2371,300,2103
HEBP2,CKD,0.0013928062,0.9713406569647426,1411,300,2104
SELK,CKD,0.0013919829,0.8570623416244969,1544,300,2105
C21orf33,CKD,0.0013914834,0.4053689648443867,2659,300,2106
C1D,CKD,0.0013872585,0.7917896160510394,1634,300,2107
PSMA5,CKD,0.0013866047,0.66023786566551,1858,300,2108
NDUFS1,CKD,0.0013853257,0.708641668831973,1765,300,2109
GABARAPL2,CKD,0.0013851313,4.92246722849311,530,300,2110
MRPL2,CKD,0.0013841047,0.44789531038671504,2460,300,2111
STMP1,CKD,0.0013838694,1.040958311031885,1351,300,2112
IMP3,CKD,0.0013820039,0.590378196953992,2028,300,2113
GOLM1,CKD,0.0013809794,0.5530212179901467,2118,300,2114
EIF4EBP2,CKD,0.0013778514,0.3917252553026552,2722,300,2115
CCT8,CKD,0.0013776439,0.6994250830738284,1787,300,2116
CST7,CKD,0.0013758172,0.34737314015994775,2972,300,2117
LINC01116,CKD,0.0013756405,0.456651361227961,2436,300,2118
FGD5-AS1,CKD,0.0013754016,0.5942710889248775,2016,300,2119
HNMT,CKD,0.0013729562,0.7035845737765937,1779,300,2120
TSR3,CKD,0.0013693876,0.3585846213147828,2893,300,2121
KHK,CKD,0.0013670139,1.7082487870232694,1001,300,2122
SPATS2L,CKD,0.0013668177,0.558977135855165,2107,300,2123
RERE,CKD,0.0013656736,0.4300703899610998,2548,300,2124
PSMD2,CKD,0.0013652333,0.34366144972038987,2991,300,2125
FMC1,CKD,0.0013646225,0.9663135941342236,1415,300,2126
NT5C,CKD,0.0013643949,0.8104854399195878,1610,300,2127
UBR4,CKD,0.0013619143,0.36504773200624435,2862,300,2128
SRSF9,CKD,0.0013617222,2.6601700582094154,764,300,2129
GCSH,CKD,0.0013607297,1.4385081362624943,1113,300,2130
ASNA1,CKD,0.0013599765,0.4580985110236247,2426,300,2131
RHCG,CKD,0.0013588549,16.043321997757,278,300,2132
PPP1R15A,CKD,0.0013581435,0.6333492323719137,1926,300,2133
MRPL47,CKD,0.0013580415,0.5909576900542252,2026,300,2134
HNRNPA0,CKD,0.0013576524,0.634614003346991,1922,300,2135
FXR1,CKD,0.0013566475,0.4387700584817948,2506,300,2136
RRBP1,CKD,0.0013562973,0.7717569906201948,1665,300,2137
SPCS1,CKD,0.0013549785,6.3549248604674755,469,300,2138
UBE2I,CKD,0.0013547455,0.5515581476058683,2122,300,2139
DNASE1L3,CKD,0.0013536254,1.0960272627532295,1308,300,2140
TYMP,CKD,0.001353277,1.9994918643244084,905,300,2141
NDUFS3,CKD,0.0013524931,1.4115308812752296,1124,300,2142
HOTAIRM1,CKD,0.001351898,0.6516663457983978,1879,300,2143
TFDP2,CKD,0.0013506647,0.3987805844149171,2691,300,2144
PIGP,CKD,0.0013504928,0.5719428137467351,2074,300,2145
RALY,CKD,0.0013500139,0.38733645220209584,2744,300,2146
MGAT4A,CKD,0.0013494118,0.3933284581079538,2713,300,2147
C1QA,CKD,0.0013480072,4.91295273706136,532,300,2148
EMC4,CKD,0.001347013,0.4437240787094998,2475,300,2149
PAIP1,CKD,0.0013467295,0.3720539514219169,2815,300,2150
LYRM2,CKD,0.0013464813,0.3836051084065914,2765,300,2151
NIPSNAP2,CKD,0.0013459874,0.5032955071377496,2266,300,2152
LAPTM5,CKD,0.0013432703,0.5922311029216374,2021,300,2153
CAVIN1,CKD,0.001343241,0.4103495793771049,2631,300,2154
SMIM7,CKD,0.0013430372,0.7254018675967231,1739,300,2155
ZBTB44,CKD,0.0013386435,0.5525494072649992,2120,300,2156
TBC1D4,CKD,0.0013378748,0.5225796714505784,2209,300,2157
PSENEN,CKD,0.0013359821,0.5474805465222049,2131,300,2158
