gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
FXR1,Normal,0.0027717096,0.4387700584817948,2506,300,1965
GDI2,Normal,0.0027715433,0.6071810945055691,1997,300,1966
PPA1,Normal,0.002771018,1.4110220781051985,1126,300,1967
DDX3X,Normal,0.0027675976,0.8486411380661992,1554,300,1968
CDC42SE2,Normal,0.002764582,0.46490906271226656,2411,300,1969
POLR2I,Normal,0.0027644855,1.7749327918258495,974,300,1970
PPP1CA,Normal,0.0027630606,0.6215213089042824,1963,300,1971
BCAP31,Normal,0.0027619405,1.793649239622272,966,300,1972
HOXD8,Normal,0.0027613326,2.120572319480058,869,300,1973
RAB34,Normal,0.0027585588,0.518130702175077,2227,300,1974
FLNA,Normal,0.00275688,2.4307984603761126,806,300,1975
SREK1,Normal,0.0027544778,0.3503812057538026,2953,300,1976
NUCKS1,Normal,0.0027500018,2.6859478274899047,757,300,1977
SERP1,Normal,0.0027454635,2.2201231660476646,845,300,1978
CLDN4,Normal,0.0027448083,8.266666925014226,412,300,1979
PTPRB,Normal,0.0027420572,1.3464728714054799,1162,300,1980
SERPINB6,Normal,0.0027398542,0.6201981522448127,1972,300,1981
G0S2,Normal,0.0027396095,9.61386441529017,385,300,1982
UBXN1,Normal,0.0027395939,0.9637789366793099,1418,300,1983
PAIP1,Normal,0.0027384937,0.3720539514219169,2815,300,1984
TPM1,Normal,0.0027368916,13.901745179571972,300,300,1985
CPEB4,Normal,0.002732455,1.1903421363485933,1254,300,1986
GLOD4,Normal,0.002729583,0.3974111600413603,2696,300,1987
FLRT3,Normal,0.0027263907,0.37870648544319824,2778,300,1988
LAMTOR3,Normal,0.002725547,0.4494028241185413,2454,300,1989
MFSD4,Normal,0.0027172416,0.5973911667953198,2012,300,1990
LCP1,Normal,0.0027163487,0.5746064442953027,2067,300,1991
TFPI2,Normal,0.0027156607,1.1970350888618388,1248,300,1992
SYF2,Normal,0.0027094837,0.9983904486762978,1389,300,1993
PLLP,Normal,0.0027044734,0.7595468022027339,1685,300,1994
COL4A3,Normal,0.002702007,0.5377250557850861,2152,300,1995
CDH1,Normal,0.0027018564,0.7825484748174402,1645,300,1996
CHMP4A,Normal,0.0026976836,0.4321709483886237,2541,300,1997
BUD31,Normal,0.002690402,1.0272346769541787,1365,300,1998
ATP6V1H,Normal,0.002689279,0.4574020168663312,2431,300,1999
NORAD,Normal,0.0026860046,1.2800825536410878,1198,300,2000
THSD7A,Normal,0.0026828405,0.47773240212057844,2350,300,2001
CD151,Normal,0.0026801666,2.8072575924087344,734,300,2002
SNX6,Normal,0.0026744674,0.8145357401547911,1601,300,2003
CLDN2,Normal,0.0026730243,0.7243614734103592,1743,300,2004
MARCH6,Normal,0.0026719181,0.6701648224618277,1840,300,2005
TPD52L1,Normal,0.0026716283,0.45602660243282656,2438,300,2006
SMIM26,Normal,0.0026696238,1.2857063147761338,1192,300,2007
POLR1D,Normal,0.0026686774,0.7404518382382609,1709,300,2008
RNF13,Normal,0.0026670494,0.5428426683436205,2138,300,2009
ACP1,Normal,0.0026664329,0.7249969429177192,1740,300,2010
YWHAQ,Normal,0.002664175,1.2763534180284226,1201,300,2011
POMP,Normal,0.0026635309,5.748846776564443,489,300,2012
SF3B5,Normal,0.0026626384,1.707191473944248,1003,300,2013
UBE2L3,Normal,0.0026584663,0.6712614260686174,1837,300,2014
TMED5,Normal,0.0026568132,0.4573559574194167,2432,300,2015
MRPS34,Normal,0.002655239,0.9304786773719533,1461,300,2016
FAM195A,Normal,0.0026538426,0.5249627372446306,2193,300,2017
EMX2,Normal,0.0026530628,2.1462095750239154,862,300,2018
LENG8,Normal,0.0026487468,0.3994588043573259,2687,300,2019
STK24,Normal,0.0026440043,0.349471714573385,2956,300,2020
DICER1,Normal,0.0026395302,0.4187565610020275,2603,300,2021
GLYATL1,Normal,0.0026387796,0.48059523970533913,2342,300,2022
ZNF292,Normal,0.0026317174,0.4118061901366932,2622,300,2023
FAM3C,Normal,0.002630756,0.6282574433878212,1945,300,2024
SCNN1A,Normal,0.002627971,1.527945826159614,1073,300,2025
PSMA1,Normal,0.0026277637,0.9115615686438232,1477,300,2026
PFDN2,Normal,0.0026254854,1.7084695220162045,1000,300,2027
GLTP,Normal,0.0026249862,0.6588605652196844,1862,300,2028
TMEM123,Normal,0.0026234707,1.2020397251148884,1243,300,2029
TMEM243,Normal,0.0026202588,0.42197092212731774,2589,300,2030
SKAP2,Normal,0.0026200127,0.46900834422905463,2389,300,2031
JTB,Normal,0.0026191818,1.1705314392130082,1270,300,2032
BCAP29,Normal,0.0026170549,0.3892601816542545,2733,300,2033
BIRC2,Normal,0.0026162153,0.42283296135867077,2582,300,2034
CA4,Normal,0.002612349,1.7774955934071437,972,300,2035
SORBS2,Normal,0.0026085265,0.4576426817441889,2430,300,2036
KDELR2,Normal,0.002606767,0.6763951663747365,1828,300,2037
COQ4,Normal,0.0026026322,0.43879896059691037,2505,300,2038
SWI5,Normal,0.0025999187,0.3688039253710719,2839,300,2039
GLG1,Normal,0.0025996761,0.5192044712122187,2222,300,2040
HLA-DMA,Normal,0.0025980507,1.5471034036512055,1059,300,2041
PAPPA,Normal,0.0025959453,0.4112994333080072,2625,300,2042
ISYNA1,Normal,0.0025925345,0.4417831252041226,2489,300,2043
ID2,Normal,0.0025873603,0.6313076504542917,1931,300,2044
TGIF1,Normal,0.0025868826,0.46884566767342944,2391,300,2045
ADH1C,Normal,0.0025825524,0.43395910546228195,2523,300,2046
RNF7,Normal,0.0025756753,1.4447760907242349,1110,300,2047
SURF1,Normal,0.0025756485,0.7665069791119636,1672,300,2048
MZT2A,Normal,0.002574622,1.090007910076211,1314,300,2049
EMC10,Normal,0.0025745975,0.6922146420384556,1797,300,2050
PAK2,Normal,0.0025739195,0.4330045598649806,2529,300,2051
UPP1,Normal,0.0025728617,3.3340754051149157,663,300,2052
DDB1,Normal,0.0025727001,0.43703060344233224,2515,300,2053
BHMT,Normal,0.0025657443,1.8454436360783433,953,300,2054
FLT1,Normal,0.0025597734,1.0765177668555062,1320,300,2055
OGT,Normal,0.0025547366,0.38834940256521133,2738,300,2056
SUMO3,Normal,0.002553712,0.42852493632258837,2555,300,2057
PDAP1,Normal,0.0025502741,0.43340662607596064,2526,300,2058
SRSF2,Normal,0.0025497125,1.303915332750412,1179,300,2059
UGP2,Normal,0.0025438878,0.6919781392335927,1798,300,2060
CD93,Normal,0.00253407,0.49712111364358064,2287,300,2061
B4GALT1,Normal,0.0025327036,1.2672974366495942,1207,300,2062
SLC5A12,Normal,0.0025314458,1.0708757476431856,1329,300,2063
DYNLRB1,Normal,0.0025306616,4.671114680836022,553,300,2064
MACF1,Normal,0.0025300097,1.1434747929702915,1281,300,2065
SEC11A,Normal,0.002525229,2.692155950104374,755,300,2066
SNORA76,Normal,0.0025240453,0.4189733844108661,2602,300,2067
NIPSNAP2,Normal,0.0025227687,0.5032955071377496,2266,300,2068
PSME2,Normal,0.00251735,1.8427033597707498,954,300,2069
EIF6,Normal,0.00251689,1.459955950295833,1098,300,2070
RAC1,Normal,0.0025153623,3.7163632654115872,630,300,2071
CFDP1,Normal,0.0025153006,0.8112754315983638,1608,300,2072
CTNND1,Normal,0.0025142385,0.6299337794391239,1936,300,2073
ITGB8,Normal,0.0025137619,1.774928643764362,975,300,2074
CLDN5,Normal,0.0025131844,1.6018046030655433,1034,300,2075
LAPTM5,Normal,0.0025092363,0.5922311029216374,2021,300,2076
TCEA1,Normal,0.0025082512,0.5862105026237574,2042,300,2077
SYAP1,Normal,0.0025061243,0.4774126854406451,2351,300,2078
VCL,Normal,0.0025058736,0.446973899688335,2463,300,2079
CHCHD5,Normal,0.0025040426,0.9731643687281106,1408,300,2080
LAMB2,Normal,0.002502351,0.47567502424329666,2359,300,2081
HIP1R,Normal,0.0024989096,0.40959180558729846,2635,300,2082
AGTRAP,Normal,0.0024961038,0.3727057058086467,2812,300,2083
F11R,Normal,0.0024940541,0.34820894899386523,2960,300,2084
RANBP2,Normal,0.0024916034,1.2804703563907154,1197,300,2085
MTCH1,Normal,0.0024909747,0.929081800623541,1462,300,2086
SRSF10,Normal,0.0024864548,0.5181143704739742,2228,300,2087
APIP,Normal,0.002483044,0.3811614479408429,2770,300,2088
RRBP1,Normal,0.0024790054,0.7717569906201948,1665,300,2089
PRELID1,Normal,0.002476546,2.1688045697011624,858,300,2090
BAD,Normal,0.0024758303,0.5421477180565337,2141,300,2091
METTL9,Normal,0.0024722689,1.4386798203425646,1112,300,2092
GNS,Normal,0.0024693531,0.7490477028528301,1695,300,2093
BROX,Normal,0.002467118,0.3431497244956063,2994,300,2094
UBE2K,Normal,0.0024655287,0.44164717420342686,2491,300,2095
CAV1,Normal,0.002463413,1.0280584394825167,1363,300,2096
EFHD2,Normal,0.002460112,0.50878292942161,2253,300,2097
LGALS1,Normal,0.0024593081,16.640187786659098,270,300,2098
BMPR2,Normal,0.0024581559,0.42505406203121593,2573,300,2099
PRKDC,Normal,0.0024527505,0.5069607368941991,2257,300,2100
SAR1B,Normal,0.0024515248,0.39090349700031146,2724,300,2101
HNRNPD,Normal,0.0024477444,0.8641613196572185,1531,300,2102
MRPL33,Normal,0.0024467078,15.412675595173685,283,300,2103
MET,Normal,0.0024444826,0.3866285332081187,2748,300,2104
RAB2A,Normal,0.0024424116,1.3484324368945946,1160,300,2105
CXCL12,Normal,0.0024410833,2.5317340208864514,787,300,2106
DNAJC8,Normal,0.002437668,0.6269742654231287,1949,300,2107
TSG101,Normal,0.0024340034,0.4535911338041976,2447,300,2108
ABLIM1,Normal,0.002433804,0.8621404195253055,1535,300,2109
TMEM14C,Normal,0.0024334036,2.7210202915533523,750,300,2110
ITGA6,Normal,0.0024316895,0.8852985874764875,1508,300,2111
RABGGTB,Normal,0.0024209158,0.39930499423807586,2688,300,2112
SHISA3,Normal,0.0024207414,0.3943097840625414,2709,300,2113
PDE4D,Normal,0.0024177947,0.4296688294761595,2551,300,2114
UFC1,Normal,0.002415867,1.429410369234782,1116,300,2115
PTGDS,Normal,0.00241581,41.05574063895731,163,300,2116
RAP1A,Normal,0.0024157495,0.4238037175805679,2576,300,2117
PEPD,Normal,0.0024151413,2.537065312480758,785,300,2118
ATXN10,Normal,0.0024116414,0.3453300340001862,2986,300,2119
HES1,Normal,0.002409779,1.9117378630461352,926,300,2120
FNDC3B,Normal,0.0024073059,0.4091879101425709,2639,300,2121
NOP10,Normal,0.0024041657,2.427545543787663,807,300,2122
SIL1,Normal,0.0024028602,0.36495312624511045,2863,300,2123
GALNT11,Normal,0.0024009051,1.0632816741698905,1337,300,2124
MKNK2,Normal,0.0023966285,0.38534725058917196,2757,300,2125
PMM1,Normal,0.0023780337,0.41585023538349386,2609,300,2126
SLC4A9,Normal,0.0023761184,0.394872339428487,2706,300,2127
KRT7,Normal,0.002374648,22.81928219640675,233,300,2128
PLGRKT,Normal,0.0023690192,0.4078563348188621,2646,300,2129
EIF3M,Normal,0.0023680697,0.6654528466359574,1850,300,2130
SSR1,Normal,0.0023613838,0.6225573446443415,1957,300,2131
RTL8C,Normal,0.0023595826,0.4731079461626405,2370,300,2132
NT5C,Normal,0.0023588883,0.8104854399195878,1610,300,2133
VEGFA,Normal,0.0023508233,1.6983610539168101,1005,300,2134
HIGD2A,Normal,0.0023472218,2.8998221689769297,718,300,2135
C1orf63,Normal,0.002340812,0.4977446102362835,2286,300,2136
H2AFJ,Normal,0.0023398704,1.346577692005034,1161,300,2137
HIPK2,Normal,0.0023385016,1.787174484553804,970,300,2138
SLC13A3,Normal,0.002335067,0.38932755296144184,2731,300,2139
LSM7,Normal,0.002324873,1.861643955925728,949,300,2140
IFITM1,Normal,0.0023247956,0.3464982556337849,2980,300,2141
DPM2,Normal,0.0023244342,0.3507932222118407,2947,300,2142
YTHDC1,Normal,0.0023227273,0.3687202935510044,2840,300,2143
IRF2BP2,Normal,0.0023226792,0.7814485980817565,1646,300,2144
OSBPL9,Normal,0.0023224002,0.43627818312712796,2519,300,2145
VDAC2,Normal,0.0023210302,2.2869442432585805,836,300,2146
PRMT1,Normal,0.0023184714,0.6308674010241371,1932,300,2147
VBP1,Normal,0.002316083,0.3480784175898642,2963,300,2148
GZMB,Normal,0.0023147648,1.0287934837945534,1362,300,2149
LSM4,Normal,0.0023138537,1.3742026240602239,1151,300,2150
PCMT1,Normal,0.0023131503,0.40626262549783637,2656,300,2151
TMEM9,Normal,0.00231187,0.5324885945953862,2165,300,2152
SLC38A1,Normal,0.0023109526,1.3581140812025712,1155,300,2153
HSPG2,Normal,0.0023062355,1.4080420621708154,1127,300,2154
CRTAP,Normal,0.0023032094,0.3508999185626453,2945,300,2155
GIPC1,Normal,0.0022998536,0.5415204484433315,2145,300,2156
PFKFB3,Normal,0.0022982936,0.5687470584235637,2081,300,2157
CLDN16,Normal,0.0022976003,7.838750967828369,421,300,2158
ABCD3,Normal,0.0022950761,0.3968094816354397,2699,300,2159
ITM2A,Normal,0.0022914803,0.5050524692837524,2262,300,2160
GCHFR,Normal,0.0022886267,0.8956045007394182,1497,300,2161
ERBB4,Normal,0.002287313,0.6855482452812618,1809,300,2162
CHCHD1,Normal,0.0022839345,0.8654459420301865,1528,300,2163
AKIRIN1,Normal,0.0022806562,0.47576697255465894,2358,300,2164
COA6,Normal,0.0022795289,0.3941617145631268,2710,300,2165
ANKRD11,Normal,0.0022749288,0.356268301400927,2906,300,2166
CAV2,Normal,0.0022670333,0.49440064159650465,2293,300,2167
ARPC5L,Normal,0.0022645837,0.45816380997413164,2425,300,2168
EEF1G,Normal,0.0022628175,1.5912223230965232,1042,300,2169
AIF1L,Normal,0.0022568672,4.771295036312672,543,300,2170
IPO7,Normal,0.0022558237,0.3996652959017193,2683,300,2171
HBEGF,Normal,0.0022480562,0.36221237142302987,2877,300,2172
UBE2E3,Normal,0.0022435677,0.5881309392833319,2035,300,2173
TM2D1,Normal,0.002241046,0.639530735020389,1906,300,2174
LSM5,Normal,0.0022360426,1.1990952307509475,1245,300,2175
METAP2,Normal,0.002234778,0.5848283130224189,2046,300,2176
TM9SF3,Normal,0.00223359,1.1605014819504067,1274,300,2177
GRINA,Normal,0.0022318617,0.46731551427596474,2397,300,2178
PSENEN,Normal,0.0022314237,0.5474805465222049,2131,300,2179
DNAJB1,Normal,0.0022308223,4.643621212089833,556,300,2180
SSFA2,Normal,0.0022298023,0.4293190486210789,2553,300,2181
SENP6,Normal,0.0022211757,0.4114324330310689,2624,300,2182
RTN3,Normal,0.0022188376,1.2102690802264462,1235,300,2183
TAF9,Normal,0.0022180271,0.4502438056534651,2453,300,2184
IFI16,Normal,0.002214372,0.37635151456196314,2793,300,2185
HES4,Normal,0.002214129,2.7403933023508116,746,300,2186
MRPS28,Normal,0.0022127002,0.40848763663699983,2642,300,2187
REXO2,Normal,0.002212567,0.8855573709119752,1507,300,2188
CYTOR,Normal,0.002210151,0.62231598927501,1961,300,2189
CCPG1,Normal,0.0022070145,0.6685997081963041,1843,300,2190
FNIP2,Normal,0.002206014,0.4708360055826783,2380,300,2191
GPBP1,Normal,0.0022056918,0.8443823460949575,1564,300,2192
MRPS33,Normal,0.0022036037,0.7773022701496807,1657,300,2193
RGS10,Normal,0.0022025378,0.3489068892575956,2959,300,2194
DMAC1,Normal,0.002200499,0.5964398320379231,2014,300,2195
SMIM4,Normal,0.0021985879,1.0030315589332228,1385,300,2196
LSM8,Normal,0.0021979085,0.47870860803573456,2344,300,2197
PPARGC1A,Normal,0.0021974328,0.6770694334503475,1825,300,2198
KLF4,Normal,0.0021973888,0.4331001577702982,2528,300,2199
MRPL1,Normal,0.0021942437,0.37425565442209274,2803,300,2200
MIR4458HG,Normal,0.0021923464,0.5929555911923209,2019,300,2201
CCNG1,Normal,0.0021836683,0.4301878856050715,2547,300,2202
C11orf31,Normal,0.002179394,0.985318363974881,1403,300,2203
CCND1,Normal,0.0021727586,1.0250600396505019,1367,300,2204
EFEMP1,Normal,0.0021633485,0.4723292156058879,2374,300,2205
EHD3,Normal,0.0021613815,0.46569093235986375,2403,300,2206
RAB10,Normal,0.0021512678,0.5704132051487436,2077,300,2207
PRPF4B,Normal,0.002149649,0.5516368128806266,2121,300,2208
NHP2L1,Normal,0.0021489502,1.222138010841673,1231,300,2209
SLC26A7,Normal,0.0021487328,11.259490106948562,347,300,2210
PPP1R15A,Normal,0.0021480531,0.6333492323719137,1926,300,2211
APPL1,Normal,0.0021473798,0.40339848662534344,2670,300,2212
H2AFY,Normal,0.0021418787,0.690081381682741,1801,300,2213
TM7SF2,Normal,0.0021355008,0.432478167549583,2537,300,2214
UBR4,Normal,0.0021352093,0.36504773200624435,2862,300,2215
TSPAN8,Normal,0.0021350137,3.1776725227790554,683,300,2216
CAPG,Normal,0.0021339369,4.886063933934137,533,300,2217
ITGB2,Normal,0.0021311648,0.5369096071840083,2155,300,2218
UHMK1,Normal,0.0021295946,0.6051006690457864,2001,300,2219
EIF3D,Normal,0.0021285852,0.6061710106963966,2000,300,2220
KHDRBS1,Normal,0.0021279054,0.7301853298673112,1732,300,2221
TSPAN33,Normal,0.0021277475,0.5063776081373756,2259,300,2222
TRA2B,Normal,0.0021275391,0.46417726878575627,2412,300,2223
RBM8A,Normal,0.0021273268,1.0858820193162007,1318,300,2224
PPAP2A,Normal,0.0021242546,1.4929187649754678,1083,300,2225
DNAJC4,Normal,0.0021226911,0.5136099166916335,2239,300,2226
PAM,Normal,0.0021216036,0.44790938678702685,2459,300,2227
VTI1B,Normal,0.0021157435,0.8859673348283197,1506,300,2228
PCDH9,Normal,0.0021152354,0.3764592589303948,2792,300,2229
CD99,Normal,0.0021143365,0.7690206896062686,1669,300,2230
GPC3,Normal,0.002113891,0.4890703964930255,2311,300,2231
OCLN,Normal,0.0021130098,0.35110137971019584,2942,300,2232
SRSF11,Normal,0.0021113742,0.9752347642572041,1406,300,2233
ESF1,Normal,0.0021086915,0.36682171209756115,2853,300,2234
MEIS2,Normal,0.0021065888,0.5999856970977566,2008,300,2235
AQP1,Normal,0.0021043161,10.330548475956567,365,300,2236
NENF,Normal,0.0021028921,2.5248290133627016,788,300,2237
ARPC5,Normal,0.0021002511,0.9421504507755714,1447,300,2238
TFG,Normal,0.0020945473,0.3711518561635467,2821,300,2239
ATP2B1,Normal,0.002094217,0.34695283953101314,2975,300,2240
MRPS7,Normal,0.0020927424,0.6659244791592891,1849,300,2241
PSMA3,Normal,0.002091525,0.9170732459864492,1473,300,2242
CPQ,Normal,0.0020912807,0.5794765691872433,2057,300,2243
BAG1,Normal,0.00208763,1.870799319355728,942,300,2244
EMC7,Normal,0.0020849747,0.6435445708236529,1897,300,2245
LMAN1,Normal,0.0020836052,1.345860250365411,1163,300,2246
SLC16A7,Normal,0.0020821984,1.3557184097922543,1157,300,2247
NFIA,Normal,0.0020818985,0.6348413425798796,1920,300,2248
GTF2A2,Normal,0.0020814282,1.246321630883159,1217,300,2249
DSG2,Normal,0.002080899,1.0906655835832189,1313,300,2250
SUPT4H1,Normal,0.0020806442,0.4652819010070959,2409,300,2251
CCDC124,Normal,0.0020780277,0.46120344183322065,2417,300,2252
SEPT11,Normal,0.0020770573,0.5020006097435883,2274,300,2253
PLP2,Normal,0.002075886,0.6302067547768941,1933,300,2254
SNRPD2,Normal,0.0020756433,2.309573369669031,833,300,2255
WNK4,Normal,0.0020736111,0.5913975343978136,2024,300,2256
LRPPRC,Normal,0.0020688805,0.5179638534354091,2229,300,2257
NHP2,Normal,0.0020662162,1.295968878532424,1183,300,2258
SLC4A4,Normal,0.0020607123,0.9595396193169826,1422,300,2259
RGCC,Normal,0.0020520259,2.7400431540642467,747,300,2260
C7orf73,Normal,0.0020513257,0.445106596196017,2469,300,2261
TMEM37,Normal,0.0020483332,0.9336786931657987,1457,300,2262
ANO6,Normal,0.0020471944,0.38153850059317096,2769,300,2263
TMEM256,Normal,0.0020412537,1.2886015664760866,1189,300,2264
TIMM13,Normal,0.0020402858,2.086162757037358,878,300,2265
ZNRD1,Normal,0.0020402188,0.5990954826827506,2009,300,2266
GRB14,Normal,0.0020376486,0.5007579918431238,2277,300,2267
PSMC6,Normal,0.002036788,0.45546933561374003,2441,300,2268
RAB25,Normal,0.002036235,0.5611157216326804,2102,300,2269
GATA3-AS1,Normal,0.0020352986,0.5743007223634531,2068,300,2270
PERP,Normal,0.0020332127,1.2075322960276733,1240,300,2271
PICALM,Normal,0.0020329491,0.6109644074179965,1989,300,2272
HCFC1R1,Normal,0.0020325868,1.4387441226214515,1111,300,2273
TAF1D,Normal,0.002030327,0.5258623058729999,2191,300,2274
PCNP,Normal,0.002029457,0.4580687376136414,2427,300,2275
C1QB,Normal,0.0020285908,4.510939438846861,565,300,2276
ERGIC3,Normal,0.0020280527,0.5477459682019455,2130,300,2277
YIPF3,Normal,0.0020270667,0.5874830174302624,2038,300,2278
MCAM,Normal,0.002024173,0.4827037326502352,2330,300,2279
M6PR,Normal,0.0020237332,0.48230245917221276,2335,300,2280
PAFAH1B1,Normal,0.0020220159,0.44892668559395205,2455,300,2281
RAP1B,Normal,0.0020145793,0.7862801211632161,1641,300,2282
CREG1,Normal,0.0020087278,0.36224253215638486,2876,300,2283
TMEM208,Normal,0.0020073226,1.0002505976457297,1388,300,2284
PKN2,Normal,0.0020024572,0.47274212728688625,2371,300,2285
NPNT,Normal,0.0020012143,0.7012942168057721,1783,300,2286
RAB7A,Normal,0.0019995908,0.6783146774065896,1820,300,2287
NFKBIZ,Normal,0.0019977465,0.4987564807968885,2284,300,2288
LRRK2,Normal,0.001996965,0.3417887038827418,3000,300,2289
IMPA2,Normal,0.0019956296,1.7323498038111156,991,300,2290
SRI,Normal,0.001994855,2.61654612546735,770,300,2291
TMX4,Normal,0.0019938138,0.7206101294634559,1749,300,2292
PNN,Normal,0.0019933821,0.5645314310931612,2090,300,2293
OGDH,Normal,0.0019914561,0.48254708523947687,2333,300,2294
YWHAZ,Normal,0.0019906277,2.045699693064984,896,300,2295
DEK,Normal,0.0019893725,0.6727921463397499,1835,300,2296
MMP7,Normal,0.0019855762,164.75821083418057,68,300,2297
MOB1B,Normal,0.001975407,0.5319697724731369,2169,300,2298
CCL4,Normal,0.001975046,18.09910551148868,259,300,2299
IFI27L2,Normal,0.0019744772,0.7308124680981717,1729,300,2300
PLCXD2,Normal,0.0019725026,0.4956404557964063,2289,300,2301
TMED7,Normal,0.0019717198,0.4835090531150545,2327,300,2302
CBX3,Normal,0.0019712998,1.1562801692995903,1277,300,2303
GOT1,Normal,0.0019678553,1.0934647002972864,1310,300,2304
NPEPPS,Normal,0.0019677554,0.3521354536120316,2934,300,2305
PAWR,Normal,0.0019669526,0.4655965744501118,2404,300,2306
DGCR6L,Normal,0.0019648883,0.5565967404257908,2114,300,2307
SELT,Normal,0.0019577865,0.46281727898128355,2415,300,2308
DYNLL2,Normal,0.0019556368,0.3775002853138898,2785,300,2309
PTEN,Normal,0.0019521292,0.3762120688204038,2794,300,2310
ATP6AP1,Normal,0.0019502465,1.0275129272646983,1364,300,2311
SOCS3,Normal,0.0019476992,0.8452713966469529,1562,300,2312
CHD4,Normal,0.0019446516,0.46549767760268185,2406,300,2313
FOXP1,Normal,0.0019432092,0.4262272573142763,2568,300,2314
CAB39,Normal,0.0019428778,0.4470469020917256,2462,300,2315
RETREG1,Normal,0.0019416034,0.3985589377237823,2692,300,2316
CCL3,Normal,0.0019411735,10.09038842104656,371,300,2317
BEX4,Normal,0.0019362648,1.5561273703483094,1057,300,2318
PAH,Normal,0.0019348795,1.7660361070343473,978,300,2319
PLCL1,Normal,0.0019277801,0.4424077850437321,2483,300,2320
EIF5B,Normal,0.0019260858,0.6981583989103181,1789,300,2321
SLC5A3,Normal,0.0019197619,1.632459856007572,1023,300,2322
TMED1,Normal,0.001918847,0.3616887047682909,2880,300,2323
RNF130,Normal,0.0019181661,0.3569580058449609,2904,300,2324
ZBTB44,Normal,0.0019181393,0.5525494072649992,2120,300,2325
UBE2D2,Normal,0.001917843,0.7918803904040235,1633,300,2326
SRSF1,Normal,0.0019166872,0.4754814057572856,2361,300,2327
ARPC1B,Normal,0.0019115077,1.3621006092650167,1153,300,2328
TM4SF18,Normal,0.0019105547,0.3979638894615036,2694,300,2329
BNIP3L,Normal,0.0019093195,0.4663847318890791,2402,300,2330
MARCKSL1,Normal,0.0019015633,0.9535009060222849,1432,300,2331
RAB17,Normal,0.0018962306,0.440036440484156,2499,300,2332
KCTD12,Normal,0.0018951859,1.290294720787494,1187,300,2333
PDCD6,Normal,0.0018928723,0.9709111578264482,1412,300,2334
CCDC12,Normal,0.0018833344,0.4031368513339758,2671,300,2335
RAB1A,Normal,0.0018790889,0.8356277822414027,1577,300,2336
CHD2,Normal,0.0018784998,0.3700369674163279,2827,300,2337
TMBIM4.1,Normal,0.0018712875,1.5731578206857335,1048,300,2338
RASSF4,Normal,0.0018704806,0.48817598094728243,2313,300,2339
SLC44A1,Normal,0.0018686714,0.42995313021213044,2550,300,2340
DAB2,Normal,0.0018666876,3.0059506244914465,704,300,2341
SH3YL1,Normal,0.0018662834,0.7303474051174996,1730,300,2342
ADAM10,Normal,0.0018652731,0.4171641328771757,2606,300,2343
ERP27,Normal,0.0018638212,0.7225289342272855,1745,300,2344
NUMA1,Normal,0.001861942,0.41316933892444485,2617,300,2345
BLVRB,Normal,0.0018571031,2.144965434418031,863,300,2346
HLA-DQA1,Normal,0.0018506187,4.2968556362147945,578,300,2347
IRX2,Normal,0.0018493604,0.6986519222545912,1788,300,2348
ZFYVE21,Normal,0.0018492341,0.35301852250101284,2929,300,2349
UXT,Normal,0.0018470236,1.5996049719372265,1036,300,2350
FARP1,Normal,0.0018457359,0.9046748313854438,1487,300,2351
SCAF11,Normal,0.0018427293,0.7064459574657161,1771,300,2352
MRPS18B,Normal,0.0018326928,0.5375659111979824,2154,300,2353
MRPL43,Normal,0.0018307266,0.8384704419791746,1572,300,2354
PPCS,Normal,0.0018304468,0.7451362883962565,1703,300,2355
PPFIBP1,Normal,0.0018298958,0.8357336647382464,1576,300,2356
ENPEP,Normal,0.001827759,0.9969852427895862,1391,300,2357
PLEKHJ1,Normal,0.0018272825,0.9460545653359239,1441,300,2358
BHMT2,Normal,0.0018190523,0.6123163929508717,1986,300,2359
C14orf166,Normal,0.0018179534,0.49694874501359265,2288,300,2360
NAPSA,Normal,0.0018153269,0.7185467790943981,1753,300,2361
COMMD3,Normal,0.0018116335,0.35044652336965576,2951,300,2362
CLPTM1,Normal,0.0018090121,0.3665976619766776,2856,300,2363
TPM3,Normal,0.0018060933,1.124214181408889,1292,300,2364
NKTR,Normal,0.0018055552,0.6085759855423702,1996,300,2365
SERPINA1,Normal,0.0018010658,12.764661825341088,313,300,2366
PHLDA2,Normal,0.0017999645,3.2852207168830305,671,300,2367
NOTCH3,Normal,0.001799891,0.3920993550019846,2720,300,2368
TRIP11,Normal,0.0017989884,0.4702947802207499,2386,300,2369
ARPC2,Normal,0.001797233,1.9250691714364687,919,300,2370
TPR,Normal,0.0017954574,0.45533901782511604,2442,300,2371
LINC00116,Normal,0.001795424,0.4599216091795382,2420,300,2372
KIF5B,Normal,0.0017929508,0.7361944880028358,1716,300,2373
LIMCH1,Normal,0.0017922138,0.5322887775803848,2167,300,2374
BCLAF1,Normal,0.0017907623,0.5416325868502385,2144,300,2375
FBXL15,Normal,0.0017893014,0.4328517583297315,2532,300,2376
NAXE,Normal,0.001787759,0.5797218147557683,2056,300,2377
RGS2,Normal,0.0017836255,0.606187129638481,1999,300,2378
RRAGD,Normal,0.0017825089,0.5213873400107341,2215,300,2379
IL1B,Normal,0.0017685314,1.3794500058048265,1147,300,2380
IGF2R,Normal,0.001764793,0.3633556930214922,2872,300,2381
ISCA1,Normal,0.0017620778,0.6065070300604987,1998,300,2382
